1176	4	我来问下	0
1177	0	你考虑几楼的	0
1177	1	这是一区的	1
1177	2	没有三区的	0
1177	3	您只考虑三区	0
1177	4	楼层有要求么	0
1178	0	今天都可以	1
1178	1	随时都方便，钥匙就在我们店	1
1178	2	您看您大概什么时候有时间，我带您实地看看	0
1179	0	我问问	1
1179	1	业主今天不正这边，5.1过来，到时候可以看房。	1
1179	2	最近有时间过来看看房子吗？	0
1180	0	好的	1
1180	1	在的	0
1180	2	有空	0
1181	0	您什么时间方便，需要给您预约下看房时间吗？	0
1181	1	是的	0
1181	2	2单元室西单元	0
1181	3	是的呢	0
1181	4	您对房源分布是有特殊要求吗？	0
1182	0	有高税	1
1182	1	一般2年	0
1182	2	嗯	0
1182	3	对，刚下证	0
1182	4	还有一个	0
1183	0	这套房子属于湘江道小学的学区房	1
1183	1	您是在考虑河西一片的学区房嘛	0
1183	2	您对河西学片的划分了解嘛	0
1183	3	考虑闽侯路还是湘江道呢	0
1184	0	已经从160下调155	1
1184	1	现在空间不大	1
1184	2	今天下调5万了	0
1185	0	这个房子位置好，价格的话，需要见面谈。	1
1185	1	现在就是这个价。	0
1185	2	我觉得您应该先看房子，房子能看中，才能去谈价格。	1
1186	0	可以，您稍等	1
1186	1	您好	0
1186	2	请问有什么要求帮您的	0
1187	0	适合一两个人住	0
1187	1	租客在住，有同户型可以看，一模一样的	1
1187	2	通燃气带阳台	0
1188	0	还没回信	0
1188	1	姐，明天白天租客时间不太方便	0
1188	2	周末您这边有时间吗	0
1189	0	可以的	1
1189	1	好的	0
1189	2	您留个电话吧	0
1190	0	可以看的	1
1190	1	产权过二了	0
1190	2	您方便留个电话嘛	0
1191	0	您好	0
1191	1	这套租客住的	0
1191	2	今天	0
1192	0	这套房子看房方便	0
1192	1	你什么时候有空？	1
1192	2	好的	0
1193	0	是风湖里小学	1
1193	1	您打算是看看还是希望近期把房子定下来	0
1193	2	您好	0
1194	0	这套房子随时可以看	1
1194	1	可以的	0
1195	0	870万不行哦	1
1195	1	鼎胜现在基本都要在900万以上了	0
1195	2	4月9号我卖了一套是944万 不过是里面那一排的	0
1196	0	您要恒大三室？	0
1196	1	什么时候看？	0
1196	2	我给您问问业主时间	0
1197	0	我们现在可以支持VR在线看房，你现在方便的话可以线上先看哦	1
1197	1	好的	0
1197	2	稍等，我发起看房，你点击进去哈	0
1198	0	好的	0
1198	1	您啥时候看	0
1198	2	我来约	0
1199	0	您预算多少钱	0
1199	1	这几套房子有满意的吗	0
1200	0	银杏园可以，楼间距宽	0
1200	1	不挡光	1
1200	2	您这边大概都有什么要求客户	0
1200	3	您看房子，指定需要对比看看，我在帮您筛选一下，多找两套对比对比	0
1200	4	我对春田挺熟悉的，您是考虑的春田学区，考虑的春田，还是想改善换个三室的房子看到春田了客户	0
1201	0	可以，几点	1
1201	1	好的	0
1201	2	好的	0
1202	0	全款没有个税的	1
1202	1	差额20%，差没了	0
1202	2	您考虑来看看吗？有时间，	0
1202	3	我给您讲一下周边情况，	0
1202	4	有抵押贷款111万	0
1203	0	您好	0
1203	1	还有空间，要看看吗？	1
1204	0	10号楼2单元的10层，精装修，没有遮挡。	1
1204	1	我找找还有没有链接	0
1204	2	嗯，精装修，保持的还算可以，原业主一个人住。	0
1204	3	嗯，适合一个人或者小两口	0
1205	0	您现在有时间吗	0
1205	1	直接过来看吧	0
1205	2	首套首付3成，42万左右首付	0
1205	3	均价16500啊	0
1205	4	140多万	0
1206	0	双税	1
1206	1	7万	1
1206	2	嗯嗯	0
1206	3	您是考虑在智慧城这边买房吗	0
1206	4	我可以给您找找合适的房源	0
1207	0	好的	0
1207	1	没有了	0
1207	2	目前系统里登记就这个	0
1208	0	有不带电梯的 可以吗？	0
1208	1	电梯房现在没有在卖的	0
1208	2	爱建新家园有一套顶楼复式，156.9平挂牌690万，价格可以谈。这个小区对口彭浦一小，彭浦一小是二梯队。您看看这套感兴趣吗？	0
1209	0	月供2457	0
1209	1	是的	1
1209	2	离坦洲路口很近	0
1209	3	63万	0
1209	4	看上在和业主谈	0
1210	0	可以。您在小区呢？	0
1210	1	两居的有钥匙	0
1210	2	30分钟后见行吗？	0
1211	0	这套房子在4楼，您希望楼层高一点还是低一点	1
1211	1	碧螺山庄一区的房子	0
1211	2	一区的工程质量要好一些	0
1212	0	您不是要看3房吗	0
1212	1	2房的有几套	0
1212	2	我说的是看房比较方便的	0
1213	0	楼层。	0
1213	1	我加您微信了。	0
1213	2	好的。我找找。	0
1213	3	好的。我加您	0
1213	4	您哪天有时间看房	0
1214	0	我刚刚打业主电话没有接通	0
1214	1	等业主回复我会告诉您的	0
1214	2	这个房子刚刚交房	1
1214	3	是的	0
1214	4	我在问	0
1215	0	可以	1
1215	1	好的	0
1215	2	可以了	0
1216	0	可以	1
1216	1	我们贝壳有这个VR看房的	1
1216	2	非常方便	0
1217	0	你好	0
1217	1	我可以给你约一下。	1
1217	2	我约好联系你把，你什么时候有时间	0
1218	0	您好	0
1218	1	方便的	1
1218	2	您是想VR看房嘛	0
1219	0	可以	1
1219	1	我先VR带您看一下房子，	1
1219	2	您现在有时间吗？	0
1220	0	不见面房东都不说低价	1
1220	1	你的预期是多少钱？	0
1220	2	你看上了我在使劲谈，谈不到你想要的价格你也没有损失	0
1221	0	空间不大	1
1221	1	😁😁	0
1222	0	方便看的	1
1222	1	没人住，空的，他朋友随时过来开门	1
1222	2	您想明天几点看？	1
1223	0	城投的开发商	0
1223	1	双流体育馆那边	0
1223	2	品质开发商	0
1224	0	简单装修	1
1224	1	27楼的是毛坯	1
1224	2	我发你	0
1224	3	3幢的	0
1224	4	能看到塘西河公园	0
1225	0	这个房子今天还没带您看呢	0
1225	1	刚降价	0
1225	2	降了2.5万，价格很优质哦，带中央空调	0
1226	0	我们链家均为真实房源的	0
1226	1	老师你是重庆户口吗	0
1226	2	最低首付2成呢	0
1227	0	都可以	0
1227	1	你好	0
1227	2	你好	0
1228	0	260的是的	1
1228	1	255的是东边户	1
1228	2	247的是特殊单元	0
1229	0	这套房子看房方便	0
1229	1	学区一般	0
1229	2	买一层送一层的，4.8挑高	0
1229	3	您方便留个电话	0
1229	4	房子我可以帮您约一下	0
1230	0	能看	1
1230	1	有钥匙	1
1230	2	您好，有什么可以帮助您	0
1231	0	这房子目前报价是商品房满五年唯一的价格	0
1231	1	嗯嗯，是的	0
1231	2	业主一直自己住	0
1232	0	这套房子是精装修，可以拎包入住的	0
1232	1	请问您怎么称呼是先生还是女士	0
1232	2	可以看	1
1233	0	总监的关系户也够呛，更高层领导有希望	0
1233	1	可以申请，但具体多少总监说了算	0
1233	2	谁说的可以2.4啊，这么瞎承诺还没离职呢嘛，哈哈	0
1234	0	上次给您看的还可以吗	0
1234	1	目前青白江又出了新楼盘	0
1234	2	花样年江山	0
1235	0	这个目前谈不到	1
1235	1	大了5平米	0
1235	2	区别挺大的	0
1236	0	好的	0
1236	1	要不这样，留个电话，中午跟您联系	0
1236	2	好的	0
1237	0	您好，这个小区对应的就是新城初中本部	1
1237	1	拉德，嘉业，兴元，仁恒，银城西堤，万达华府，中海，万科光明	1
1237	2	您是对周边不是很了解是吗	0
1238	0	是的	1
1238	1	方便加下你微信吗	0
1238	2	3.3期的房源不多	0
1238	3	二万二 到二万三了	0
1238	4	你只要三期的吗	0
1239	0	商贷30%  公积金贷款40%	1
1239	1	你这边是商贷还是公积金	0
1239	2	好的	0
1240	0	您好	0
1240	1	您好，您能简单说下您的购房需求，我可以更精准的为您匹配一下合适的房源信息，为您节省时间和精力。	0
1240	2	您好	0
1241	0	那您就尽快	0
1241	1	确实没办法啊	0
1241	2	要不然不能便宜	0
1242	0	有的	0
1242	1	空间不大，业主房子保养特别好，望湖的	1
1242	2	房屋挂牌价格135万	0
1243	0	您好	0
1243	1	二套首付60%	1
1243	2	这房子不唯一，个税会高一些	0
1244	0	这套房子在一期	1
1244	1	楼王栋	0
1244	2	74栋呢	0
1244	3	最中间的哪一栋	0
1244	4	有呢，一起最中间的一栋	0
1245	0	不好意思刚才手机没电了	0
1245	1	高新一中	1
1245	2	高新园区中心小学	1
1245	3	实在抱歉	0
1245	4	您这边想要了解哪些问题，我为您解答	0
1246	0	精装修的拎包入住	0
1246	1	可以	0
1246	2	可以谈	0
1247	0	这个是3楼	0
1247	1	3楼的价格都高	0
1247	2	这个是精装	1
1248	0	家具家电是酒店的	1
1248	1	以现在这个价格，加上所有费用大概在85万左右	0
1248	2	租给酒店了，租金是2800左右	0
1248	3	业主配合解约	0
1248	4	业主很诚信出售的	0
1249	0	朝南采光挺好的	1
1249	1	首套能贷300万。	0
1249	2	有3%的土地出让金。	0
1249	3	还有您自己的契税。	0
1249	4	这个房子就是次卧室采光差一些	0
1250	0	这个房子暂时没有照片	0
1250	1	您明天有没有时间	0
1250	2	您什么时候有时间呢	0
1250	3	这样吧，您给我留个电话吧！我明天去房子里看一下然后给你照点照片发给你	0
1250	4	好的	0
1251	0	好的，我约一下	1
1251	1	还在确定	0
1251	2	回消息我给你说	0
1252	0	是的	1
1252	1	是2楼的位置	0
1252	2	2栋的	0
1252	3	老师您这边只考虑三期清水的三房吗？	0
1252	4	我给您推荐一个三期装修的一套	0
1253	0	您好	0
1253	1	在的	0
1253	2	请问有什么可以帮您	0
1254	0	对	1
1254	1	房子暂时没有证	0
1254	2	有税	0
1254	3	房主没办	0
1255	0	是的	0
1255	1	这么说吧，链家属于真房实价，成交价跟挂牌价不会相差很大😁	0
1255	2	所以看中的房子要谈很多，难度很大😂	0
1256	0	有的靠近门口方便停车，有的远	0
1256	1	没有产权，都是私下交易	1
1256	2	也有在业主手里买的	0
1256	3	正常交易	0
1256	4	可以帮您问问车位	0
1257	0	2号栋的	0
1257	1	我问下	1
1257	2	您电话多少呢？	0
1258	0	等哈我发给你	0
1258	1	你先在网上浏览一下那些房子嘛	0
1258	2	觉得可以的也可以发给我	0
1259	0	这个是彩田中小学哦	0
1259	1	您是想要了解周边吗？	0
1259	2	天威这个房子不错的，性价比很高	0
1259	3	天威花园出门100来米就是10号线东瓜岭站了，出行很便利的	0
1260	0	您加我微信	0
1260	1	我发您	0
1260	2	我加您	0
1260	3	加了，没通过	0
1260	4	通过了	0
1261	0	您好	0
1261	1	可以的	1
1261	2	您留个电话给我，方便联系	0
1262	0	目前业主吐口价格是1300万可以卖的	1
1262	1	咱们怎么付款购买呢？	0
1262	2	咱们看过这套房子吗？可以带您实地看看这套房子的	0
1263	0	最里面的那一栋，不临主干道	0
1263	1	我看了下周边目前符合的房源比较少	0
1263	2	这套5楼是新上的房源	0
1263	3	新上的，暂时您那儿显示停售	0
1263	4	我刚刚问了我同事，暂时还没联系上房东	0
1264	0	小学是广州市越秀区环市路小学。	1
1264	1	这个学校派位也很好的	0
1264	2	您好，这套房子已经卖了，请问您是要买环市中路的房子吗？	0
1265	0	是想买彩虹城版块的房子吗	0
1265	1	城市之光没有学区	0
1265	2	主要是买来孩子读书吗	0
1265	3	闻淘的价格是有一点点高，请问下你们预算大概在多少	0
1265	4	可以给微信号码吗，在带客户看房，晚点发房源给你看下	0
1266	0	在的	0
1266	1	摄山星城低于100万的全都有收益金	1
1266	2	大概在35万左右	1
1267	0	地铁口旁边有一个16万方的综合体正在建设	1
1267	1	就在金色黎明三期北边	1
1267	2	彭埠地铁口附近考虑吗？	0
1267	3	彭埠地铁口附近配套完善	0
1267	4	德信东望和新中宇维萨	0
1268	0	想看两室还是三室	1
1268	1	你是多大面积的，几楼？	0
1268	2	郡望目前报价从12000-15000不等，实际成交均价14000左右	0
1268	3	方便的话明天可以去你房子那看一下最终根据房子位置户型以及装修可以给你一个合适的报价，这样也有利于你房子成交	0
1269	0	有增值税	1
1269	1	中间户	0
1269	2	我帮您找找，给您发过去	0
1269	3	这个小区没有满二的房子	0
1269	4	好的	0
1270	0	找那里	0
1270	1	我回头算首付给你看	0
1270	2	好	0
1271	0	160左右	0
1271	1	位置很好	0
1271	2	周边还有点涨幅	0
1271	3	中航凯特，红桂皇冠，鸿翔花园	0
1271	4	鸿翔花园是大花园社区，70年产权，民水民电	0
1272	0	可以按揭	1
1272	1	 这个是商住楼	0
1272	2	方便加我微信	0
1272	3	PHONE	0
1273	0	房子是回迁协议，只能全款公证的	1
1273	1	是的，房本没办呢	0
1273	2	可以的啊	0
1273	3	房主没办	1
1273	4	只卖全款，然后过户，办进户，等着开发商通知办理就好了	0
1274	0	目前有人在住的	0
1274	1	您想什么时候看	1
1274	2	这套房子学籍没有占用	0
1275	0	您好	0
1275	1	您是怎么付款呢	0
1275	2	这套房子上周我和业主谈过一次	0
1276	0	房信的企业产	0
1276	1	过户费两个点 房费没有问过房主 但不会超过70块	1
1276	2	这是每个人都在关心 但是现在不能给您答案的一个问题	0
1276	3	我不能不负责任的告诉您以后怎么样 只能告诉您现在不能买	0
1277	0	或者学历	0
1277	1	交通其实还可以，现在都四通八达的	1
1277	2	周边有超市买菜	1
1277	3	菜市场会稍微远一点	1
1277	4	我联系可以常发香城湾	0
1278	0	三楼有两套	0
1278	1	有一套不靠山	0
1278	2	中间位置的卖的比较少 一般卖的中间位置的大多是多层不带电梯的	0
1279	0	中学实力较强	1
1279	1	八一，中关村中学，海淀前十左右，一零一海淀前六	1
1279	2	房子一栋楼单独管理	0
1280	0	得联系业主	1
1280	1	现在这疫情原因，小区不好进	0
1280	2	好的，没问题	0
1281	0	好的王姐，明天天好的话我带您看看华盛的吧	1
1281	1	业主目前想840卖	0
1281	2	付款快的话应该还能谈点	0
1282	0	您好	0
1282	1	您明天准备什么时候看 我安排一下	1
1282	2	好的 可以	1
1283	0	今年买的	1
1283	1	房东说是和老婆离婚了，买来过渡现在想置换新房	0
1283	2	房子有双税的	0
1283	3	是的	0
1283	4	他现在也想卖了腾个放票	0
1284	0	两年	1
1284	1	方便加您微信给您介绍一下么	0
1284	2	您贵姓	0
1284	3	好的	0
1284	4	有的，刚开学	0
1285	0	不着急	0
1285	1	有合适我联系您	0
1285	2	不用，肯定按二套	0
1285	3	所以希望您留个电话	0
1285	4	首付220万，二套贷款只能考虑两居	0
1286	0	这套房子是12楼的	0
1286	1	您想什么时候看	1
1286	2	我约下	1
1287	0	南湾学校	1
1287	1	九年级的学区房	0
1287	2	我推荐其它房源给您	0
1287	3	感谢您的咨询，我是贝壳糯家地产NAME，感谢信任并选择糯家。关于房产有任何疑问可随时联系我，PHONE 随时竭诚为您服务！祝您和家人身体健康，生活愉快！	0
1288	0	在	0
1288	1	看党校这套吗	0
1289	0	小区里面就有一个	0
1289	1	北师范附属幼儿园，原先的皮卡丘幼儿园	0
1289	2	天山小学	1
1290	0	增值税46万	1
1290	1	是下家付的	1
1290	2	您是买首套还是二套呢	0
1290	3	二套契税42万	1
1290	4	没有个税，综合税费88万左右	1
1291	0	小学吗？	0
1291	1	东铁营小学，成寿寺小学	1
1291	2	您说小区到学校的距离吗？	0
1292	0	请问您主要是为了学区吗？	0
1292	1	好的	0
1292	2	是的，普遍偏刚需	0
1292	3	您是主要考虑投资听您这意思	0
1292	4	好的，您预算多少，就是想买个小套的嘛，还有您对小区有什么要求，我帮您找一下	0
1293	0	实验中学，中华路幼儿园，小学	1
1293	1	不在 	0
1293	2	恬梦圆，中华小区，荣华小区 是中华路的学区房	0
1294	0	可以的	1
1294	1	您这边方便留个联系方式吗	0
1295	0	可以随时看	1
1295	1	有钥匙	1
1295	2	我先带您线上看一下	1
1296	0	嗯嗯对的马上五一了	0
1296	1	你好	0
1296	2	好的这个房子套三的装修保养比较好	0
1297	0	都留下	1
1297	1	您明天想几点	0
1297	2	在吗	0
1297	3	老板想几点过来看呢	0
1297	4	您加我微信	0
1298	0	给您推的这几个小区，您比较中意哪几个小区，我给您把性价比高的房子🏠安排出来	0
1298	1	好的	0
1298	2	听您这描述个人感觉碧春园挺符合	0
1299	0	5栋是楼王	1
1299	1	小区大多数都是95平的	0
1299	2	您周几有时间我可以把户型都带您看一下，95中间户和边户都有，边户是南北通透的，中间户是半通透	0
1299	3	我给您发个Vr	0
1299	4	您可以看一下	0
1300	0	啊？	0
1300	1	去年跟你说的新房项目？	0
1300	2	😂	0
1301	0	提前预约下都方便呢	1
1301	1	你好	0
1301	2	你好😊这个房子性价比不错，明天业主正好在这边，看房比较方便，建议你明天有时间方便过来看一下这个房子，我再帮您约两套类似房源，您也好做一下对比😄	0
1302	0	您好	0
1302	1	周哥。 这个房子套二改套三	0
1302	2	朝北的	0
1303	0	加上税120万	0
1303	1	嗯呢，是这个户型	0
1303	2	27楼	0
1303	3	您只要看好房子	0
1303	4	价格我来帮你谈，也是我们的工作?	0
1304	0	要不您试试	0
1304	1	不是的	0
1304	2	是VR	0
1305	0	优点的话，3房2卫很实用，缺点就是北面房间暗了点	1
1305	1	您看的这套没带车位的，有套240万带车位的在售	0
1305	2	好哦，您也可以先了解下	0
1306	0	我得看看地址	0
1306	1	单元还没看	0
1306	2	3楼的	0
1307	0	增值税5.3%	1
1307	1	个税1%	1
1307	2	首套。 契税1.5%	1
1307	3	您今天有时间过来看吗？我提前吧房东越好	0
1308	0	豆瓣胡同目前没有法拍的在售啊	0
1308	1	我看了眼豆瓣没有啊	0
1308	2	哦哦，您看的是法拍网上的吧	0
1308	3	您看的小区是什么小区呀？我给您看看这个房子的户型是啥样的	0
1308	4	我们系统里我没找到，稍等我看一下法拍表里找一下哈	0
1309	0	有呢	1
1309	1	业主包增值税	1
1309	2	你贵姓，怎么称呼您？	0
1310	0	有租户，不方便看	1
1310	1	您预算多少呢？	0
1310	2	其他学校考虑吗	0
1311	0	是的	1
1311	1	要不带你实地看一下那套房子，我们这边有钥匙都方便的	0
1311	2	软装配好可以领包入住还是比较好的	0
1311	3	东郡国际和碧桂园的都没有增值税，您考虑吗？	0
1311	4	这套碧桂园89方的三房，满五唯一，总价225万带装修	0
1312	0	房子单价低，面积大	1
1312	1	地下室有170多个平方	1
1312	2	您可以按照自己家里的实际情况装修健身房也可以。办公也可以。	0
1312	3	那怎么说有空看看吗？	0
1312	4	链家所有房源均为真实在售房源。本房业主诚意出售，看房方便，你现在方便抽出几分钟时间吗？我带您线上VR看一遍，给您详细介绍下房源情况。	0
1313	0	一首业主	0
1313	1	小区04-06年交房的	1
1313	2	是的	0
1313	3	您考虑学区房	0
1313	4	目前实验学区   就是奥林清华 三个区	0
1314	0	1号楼 是柳岸景园楼栋里面户型比较好的  优质户型	1
1314	1	缺点 就是屋子07年装修的 简装 设施比较旧 小区绿化率也不高 	1
1314	2	右边800米左右有卜蜂莲花 京客隆 电影院 对面是三大公园 吃完饭步行10-15分钟即可到达  剧市政府2.8公里左右 友谊医院过了红绿灯左转 开车15分钟就能到达 安贞 潞河医院6公里以内  步行到北运河西6号线大约15分钟左右	1
1314	3	商超 生活 娱乐都很便利	1
1314	4	这个是三层的板楼  爬楼梯也顺便锻炼了身体  业主也比较诚心出售  您可以出价 我们帮您谈一谈价格	0
1315	0	早上好	0
1315	1	哈哈 先了解 您回来再约到现场看看 您这边也多对比对比	0
1315	2	利海近地铁 商业 总的来说比较好出租 	1
1315	3	像这个户型可以租到3000一个月的	0
1315	4	您总价预算在多少这样子呢	0
1316	0	在	0
1316	1	老师	0
1316	2	这个要约业主	1
1317	0	嗯嗯	0
1317	1	方便留个联系方式么？都问这么久了，去年12月份就问到现在了	0
1317	2	这个一楼的合适么？	0
1318	0	中间楼层	0
1318	1	沿马路	1
1318	2	但不靠	1
1319	0	没有了	0
1319	1	之前咱们看的那会还行	0
1319	2	现在没有了	0
1320	0	下午就可以	1
1320	1	我现在给你发套其他房子你点进去	0
1320	2	你还	0
1321	0	这套房随时可以看	1
1321	1	您大概什么时候有时间呢	0
1322	0	方便的，你周六过来还是周日过来呢	1
1322	1	好的，到了跟我说下	0
1322	2	好的	0
1323	0	您看方便留个您的联系方式嘛，一会我给您电话或者微信沟通，我现在在开车，确实抱歉	0
1323	1	是的	1
1323	2	新城学校有初中部的	0
1324	0	这个2号楼的	0
1324	1	5号楼斜对面	0
1324	2	户型顶楼的少了个阳台 面积小3平方	1
1324	3	顶楼的户型阳台不算面积 非顶楼的阳台算一半面积	1
1324	4	128和131的户型大小一模一样 	0
1325	0	您这边看过房子没有勒	0
1325	1	您看您什么时候有时间，我可以帮您预约	0
1325	2	到时候过去看看	0
1326	0	小弟有什么做的不到位，还请大哥明示	0
1326	1	我也听不懂您在问什么。	0
1326	2	我们电话联系，谢谢，欢迎来泡茶	0
1327	0	有什么可以帮到您的吗?	0
1327	1	9-10-11，靠智慧大厦	0
1327	2	12-13-14靠区政府	0
1327	3	您想下班看吗?	0
1327	4	晚上9点前都可以看房	0
1328	0	随时看房子	1
1328	1	你好	0
1328	2	随时看房子	0
1329	0	请问您之前全国有过住房贷款记录吗？	0
1329	1	您首套还是二套呢	0
1329	2	这套房子还在的	0
1330	0	你找的是这几套房子么	0
1330	1	首付三十万	0
1330	2	首付	0
1330	3	不是所有费用	0
1330	4	税费中介费按揭费	0
1331	0	也不算是大学区制，只有6，7个小区能上	1
1331	1	划片区的，以留仙大道为分界线 以北的上丽湖实验中学	0
1331	2	不客气，方便的话可以加您微信吗，我朋友圈平时会发一些优质房源，也方便联系😳	0
1332	0	业主很诚心出售，您要过来看一下嘛	0
1332	1	房子你看过没有嘛	0
1332	2	我觉得您可以先看房子你要觉得房子你看的上，我们再谈价格	0
1332	3	这个房子在小区里面已经是性价比很高了的	1
1332	4	家里面东西现在稍微有点多，居家装修	1
1333	0	想换更大的	0
1333	1	交通便利，环境好	1
1333	2	地下室另算	0
1333	3	您对装修有要求吗	0
1333	4	可以商量	0
1334	0	其实就是价格问题，每个人谈的价格都不太一样	1
1334	1	梅兴苑的这套房子有个提前是带租约的，还有一年半的租约，不知道你这边能不能接受这个租约	0
1334	2	反正你这边也是投资出租的这样就没问题的	0
1335	0	定福庄	1
1335	1	传媒大学附近	1
1335	2	挨着东五环	1
1336	0	假日的车位还好	0
1336	1	不是很紧张 也可以单独买	0
1336	2	您看的这套楼栋也很好 采光视野都不错	0
1336	3	您方便留个联系方式吗 我帮你找几套车位一起卖的优质房源	0
1336	4	15w左右 枫丹园车位要好一点没那么紧张	0
1337	0	首付要27万左右	1
1337	1	这几套是郑煤机社区的！	0
1337	2	99年的房子！一部电梯！这套22-24万	0
1338	0	嗯，您在微信看也可以	0
1338	1	?	0
1338	2	嗯	0
1339	0	低不了	1
1339	1	业主比较坚持	0
1339	2	按472万网签，无个税、无增值税；只有契税首套7.08万，二套14.16万	0
1340	0	你看方便你加上我的微信嘛。	0
1340	1	我算好了我跟你发过去。	0
1340	2	你放心我不会每天骚扰你的。	0
1340	3	你有时间了你微信给我说句话就行了。	0
1340	4	好的，你大概什么时候有时间看房呢。	0
1341	0	现在看不了	1
1341	1	嗯嗯	0
1341	2	有的	0
1342	0	社保满两年了没	0
1342	1	注册地是在哪一个区域	0
1342	2	你们考虑商贷还是公积金	0
1342	3	噢噢	0
1342	4	公积金能贷多少	0
1343	0	最南边	1
1343	1	有工地	0
1343	2	建小区的	0
1344	0	是业主自己在住😁	0
1344	1	您方便价格微信吗 我和你业主这边约时间 到时候我微信给您说	0
1344	2	可以	0
1345	0	可以看	1
1345	1	有人住	0
1345	2	有个大叔在住	0
1346	0	好的	0
1346	1	您好	0
1346	2	您好	0
1347	0	明天有时间吗？明天有时间可以安排的	0
1347	1	您几点方便，我联系一下业主约一下。	1
1347	2	不是的  需要过来开门的	0
1348	0	有套贝壳评分9.99分的好房子	0
1348	1	给你推荐一下	0
1348	2	方便加个微信嘛	0
1348	3	我把合适的都推荐给你	0
1348	4	微信发我	0
1349	0	您好，为您查询到第三区即将上架的2室房源共有8套。报价356万-520万，每套房源我都可以为您介绍楼层、税费、户型等，请问您具体想了解哪些信息？	0
1349	1	这个房子的价格是目前报价，业主诚意出售，我也带看过很多次，跟业主关系也比较好，建议您先看看房子，每个客户对一个房子的感受是不一样的，买房子肯定需要多看多了解，然后对比选出自己心仪的，如果您觉得这个房子不错，我会尽力去跟业主沟通，拿到底价。	1
1349	2	方便的话可以把您手机号或者微信号给我吗？有什么新房子我第一时间联系您，发给您。	0
1350	0	在线VR看房是吧？可以的	1
1350	1	您好，您之前咨询的房源户型很优质，您有时间去看看吗？	0
1350	2	您好，您之前咨询的源兴雅居小区有新上房源，不知道您是否感兴趣？	0
1351	0	我看看	0
1351	1	这3套可以看	1
1351	2	70万那套要约租给别人的	0
1352	0	看上了可以谈	1
1352	1	我建议您可以实地过来考察一下，房子多看才能比较出好坏哈，您来之后，我们可以边看边聊，很多细节也可以沟通到位，我也可以灵活安排，周边合适的可以一起看看！	1
1353	0	小市中心小学 	1
1353	1	六十六中	1
1353	2	您可以直接考虑 旭日景城小学和二十九中	0
1353	3	看看 云谷山庄	0
1353	4	电梯房。带学区	0
1354	0	您好	0
1354	1	70年的住宅	0
1354	2	房子是白云新村小学和教师进修学校附属中学	1
1355	0	有的	0
1355	1	稍等一下	0
1355	2	好呢	0
1356	0	13年的	0
1356	1	房子很新之前没住过	0
1356	2	都是新的，估计会带走要不就得谈了	0
1356	3	那就得见面和房主聊了	0
1356	4	他这些家具都是婚房里搬过来的	0
1357	0	成都市东光实验小学。	1
1357	1	您好，您之前咨询的房源户型很优质，您有时间去看看吗？	0
1358	0	在的	0
1358	1	嗯是的	0
1358	2	最早的今年年底11月份	1
1358	3	没事的	0
1358	4	朗诗和招商那边的房子你考虑吗？	0
1359	0	刚才就简单口算了一下，没有详细计算。这会儿详细计算了一下，按照保守成交价355万计算，评估价按九五成，如下	0
1359	1	看房的话，需要提前预约一般都配合	1
1359	2	如果您有空的话，您给个时间段，我和业主预约一下。	1
1360	0	可以	1
1360	1	明天啥时候有时间？	0
1360	2	好	0
1361	0	五楼的	0
1361	1	这套五楼的	0
1361	2	嗯嗯	0
1362	0	提前预约下都方便呢	1
1362	1	你好	0
1362	2	你好😊这个房子性价比不错，明天业主正好在这边，看房比较方便，建议你明天有时间方便过来看一下这个房子，我再帮您约两套类似房源，您也好做一下对比😄	0
1363	0	留个手机号吧，我约好业主及时联系您	0
1363	1	暂时还没有钥匙	1
1363	2	得给业主联系下	1
1364	0	不一定。您要买来落户的房子，基本这个房子的客户群体都有落户需求	0
1364	1	如果落不了户，后续也不好出手	0
1364	2	可行	0
1364	3	双方按份额共有	0
1364	4	不好意思，刚刚在带看，没有接到	0
1365	0	可以哦	1
1365	1	方便的话可以把您手机号给我吗？有什么新房子我第一时间联系您，发给您。	0
1365	2	好的	0
1366	0	这个房子不能随时看，需要提前预约	1
1366	1	房东现在不住这房子里的	0
1366	2	需要我帮您提前预约吗？	0
1367	0	一直都可以	1
1367	1	门口扫码，健康宝，或者行程码	0
1367	2	量体温就可以	0
1368	0	嗯嗯	0
1368	1	好的	0
1368	2	什么时候有时间	1
1369	0	你好	0
1369	1	可以的	1
1369	2	你想看那套呢	0
1370	0	没有	0
1370	1	对	0
1370	2	没有满两年有个增值税	0
1370	3	满了两年没得	0
1370	4	增值税5.6	0
1371	0	满两年	1
1371	1	没有税	1
1371	2	什么意思	0
1371	3	没有占用学区	0
1371	4	买来可以正常落户上学	0
1372	0	嗯嗯	1
1372	1	售？	0
1372	2	185左右	0
1373	0	菲哥	0
1373	1	回重庆了吗？	0
1373	2	我来约哈	0
1374	0	在的	0
1374	1	您稍等一下哈	0
1374	2	您好	0
1375	0	我这边有可以贷款多	0
1375	1	的	0
1375	2	有，贵点	0
1376	0	不是的	1
1376	1	不是的	1
1376	2	是的，发错了?	1
1376	3	嗯嗯	0
1376	4	目前没有	0
1377	0	产权50年	0
1377	1	这个户型都朝北的	0
1377	2	同户型比较少 另外33方没有客厅位置的	0
1377	3	 您怎么称呼。留个联系方式 可以来楼盘实地了解下	0
1377	4	您看有时间过来看一下吗？	0
1378	0	靠小区的	1
